,radius,theta,value
1432,746.218079367829,27.366045227612176,0.9924632549339212
1433,737.7298383966565,152.4574133319485,0.99242643227966
1434,737.7298383966565,27.542586668051513,0.99242643227966
1435,729.2487644230465,152.276763832279,0.992430768000289
1436,729.2487644230465,27.723236167721012,0.992430768000289
1437,720.7751104406703,152.09186491612965,0.9925042522248373
1438,720.7751104406703,27.90813508387035,0.9925042522248373
1439,712.309141254988,151.9025688512621,0.992535426000005
1440,712.309141254988,28.09743114873791,0.992535426000005
1441,703.8511341658221,151.708721178767,0.9923812744436222
1442,703.8511341658221,28.291278821232993,0.9923812744436222
1443,695.4013796966806,151.51016033876007,0.9924348479346469
1444,695.4013796966806,28.489839661239927,0.9924348479346469
1445,686.960182374508,151.30671727182312,0.9925067610176938
1446,686.960182374508,28.693282728176882,0.9925067610176938
1447,678.5278615638605,151.09821499443538,0.9926639145759331
1448,678.5278615638605,28.90178500556462,0.9926639145759331
1449,670.1047523598611,150.8844681465,0.9927964645230667
1450,670.1047523598611,29.115531853499988,0.9927964645230667
1451,661.6912065446794,150.6652825089263,0.9928192331862201
1452,661.6912065446794,29.33471749107369,0.9928192331862201
1453,653.2875936127014,150.44045448906957,0.9929131808241836
1454,653.2875936127014,29.559545510930434,0.9929131808241836
1455,644.8943018700288,150.20977057165967,0.9929852711151548
1456,644.8943018700288,29.790229428340325,0.9929852711151548
1457,636.5117396144607,149.97300673266747,0.9931624406216654
1458,636.5117396144607,30.02699326733253,0.9931624406216654
1459,628.1403364026703,149.72992781336174,0.9933429173395231
1460,628.1403364026703,30.27007218663826,0.9933429173395231
1461,619.7805444119152,149.48028685159912,0.9935702919559126
1462,619.7805444119152,30.519713148400882,0.9935702919559126
1463,611.4328399043003,149.2238243671649,0.9939581978659763
1464,611.4328399043003,30.776175632835105,0.9939581978659763
1465,603.09772480236,148.96026759774244,0.9943129469945791
1466,603.09772480236,31.039732402257556,0.9943129469945791
1467,594.7757283855535,148.68932968183515,0.9945369929452949
1468,594.7757283855535,31.310670318164853,0.9945369929452949
1469,586.4674091181759,148.41070878469216,0.9946997958855722
1470,586.4674091181759,31.58929121530784,0.9946997958855722
1471,578.1733566201781,148.12408716300646,0.9948764942263137
1472,578.1733566201781,31.875912836993535,0.9948764942263137
1473,569.8941937934959,147.82913016385044,0.9951201132870153
1474,569.8941937934959,32.17086983614956,0.9951201132870153
1475,561.6305791176895,147.5254851530032,0.9953690442505796
1476,561.6305791176895,32.47451484699681,0.9953690442505796
1477,553.3832091300217,147.2127803674962,0.9956165827393951
1478,553.3832091300217,32.78721963250379,0.9956165827393951
1479,545.1528211065672,146.89062368687073,0.9958480458186068
1480,545.1528211065672,33.109376313129275,0.9958480458186068
1481,536.9401959625428,146.5586013172989,0.9960482774893477
1482,536.9401959625428,33.441398682701106,0.9960482774893477
1483,528.7461613918123,146.21627638238118,0.9961990113868876
1484,528.7461613918123,33.78372361761882,0.9961990113868876
1485,520.5715952674487,145.86318741409715,0.9964029549317573
1486,520.5715952674487,34.136812585902845,0.9964029549317573
1487,512.4174293273541,145.49884673706785,0.9967316014934112
1488,512.4174293273541,34.50115326293215,0.9967316014934112
1489,504.28465317125097,145.12273873899588,0.9970084636076056
1490,504.28465317125097,34.87726126100412,0.9970084636076056
1491,496.1743185978908,144.7343180198979,0.9972185922346136
1492,496.1743185978908,35.2656819801021,0.9972185922346136
1493,488.0875443140822,144.33300741255457,0.9974160031052465
1494,488.0875443140822,35.666992587445435,0.9974160031052465
1495,480.0255210501402,143.91819586649913,0.9976227529843055
1496,480.0255210501402,36.08180413350087,0.9976227529843055
1497,471.98951711961087,143.489236187877,0.9978438297384836
1498,471.98951711961087,36.510763812123,0.9978438297384836
1499,463.9808844646358,143.04544262767544,0.99808172265643
1500,463.9808844646358,36.95455737232456,0.99808172265643
1501,456.0010652320952,142.58608831119378,0.9983177479585533
1502,456.0010652320952,37.41391168880622,0.9983177479585533
1503,448.0515989297023,142.11040250225838,0.9985455827920928
1504,448.0515989297023,37.88959749774162,0.9985455827920928
1505,440.1341302155033,141.6175676966619,0.998764364137136
1506,440.1341302155033,38.382432303338106,0.998764364137136
1507,432.25041737873414,141.10671654071302,0.9989735076659173
1508,432.25041737873414,38.89328345928698,0.9989735076659173
1509,424.40234157466614,140.57692857273844,0.9992042754488331
1510,424.40234157466614,39.42307142726156,0.9992042754488331
1511,416.5919168808569,140.0272267880208,0.9994269169318225
1512,416.5919168808569,39.97277321197919,0.9994269169318225
1513,408.8213012470258,139.45657403116317,0.9996358434134391
1514,408.8213012470258,40.54342596883683,0.9996358434134391
1515,401.09280841545086,138.86386922444268,0.9998155871384115
1516,401.09280841545086,41.13613077555732,0.9998155871384115
1517,393.4089208931506,138.24794344661842,0.9999754373689471
1518,393.4089208931506,41.75205655338158,0.9999754373689471
1519,385.7723040609192,137.60755588418533,1.000110558185794
1520,385.7723040609192,42.39244411581467,1.000110558185794
1521,378.1858215071857,136.94138968659408,1.0002326117225566
1522,378.1858215071857,43.05861031340592,1.0002326117225566
1523,370.65255167622547,136.24804776890974,1.0003504684246114
1524,370.65255167622547,43.75195223109026,1.0003504684246114
1525,363.17580591989673,135.52604862027653,1.000471322974293
1526,363.17580591989673,44.473951379723474,1.000471322974293
1527,355.75914803905397,134.77382219498287,1.000602949363456
1528,355.75914803905397,45.22617780501713,1.000602949363456
1529,348.4064153941745,133.989705985555,1.0007552781376567
1530,348.4064153941745,46.01029401444501,1.0007552781376567
1531,341.12174165332823,133.17194140491844,1.0009199182490633
1532,341.12174165332823,46.82805859508156,1.0009199182490633
1533,333.9095812279418,132.31867063808608,1.0010767755441727
1534,333.9095812279418,47.681329361913924,1.0010767755441727
1535,326.7747354210182,131.42793416394824,1.00120631799537
1536,326.7747354210182,48.57206583605176,1.00120631799537
1537,319.72238027634353,130.49766919545135,1.0012895299979794
1538,319.72238027634353,49.50233080454865,1.0012895299979794
1539,312.75809606803585,129.52570934258048,1.0012969344144427
1540,312.75809606803585,50.474290657419516,1.0012969344144427
1541,305.88789830438225,128.50978586776702,1.001264155065904
1542,305.88789830438225,51.49021413223298,1.001264155065904
1543,299.1182700345783,127.44753097792349,1.0012388127443348
1544,299.1182700345783,52.55246902207651,1.0012388127443348
1545,292.4561951375338,126.33648368100441,1.001285256009043
1546,292.4561951375338,53.66351631899559,1.001285256009043
1547,285.909192133805,125.17409882661414,1.0014146589365889
1548,285.909192133805,54.82590117338586,1.0014146589365889
1549,279.4853478902325,123.95776004722558,1.0016075961410789
1550,279.4853478902325,56.04223995277442,1.0016075961410789
1551,273.1933503774955,122.68479741461292,1.0017605054477141
1552,273.1933503774955,57.315202585387084,1.0017605054477141
1553,267.04251938984413,121.35251071817102,1.0018661515940772
1554,267.04251938984413,58.64748928182898,1.0018661515940772
1555,261.04283384170304,119.95819934754756,1.0020226896693367
1556,261.04283384170304,60.04180065245244,1.0020226896693367
1557,255.2049539185636,118.49919980697274,1.0018992655834738
1558,255.2049539185636,61.50080019302726,1.0018992655834738
1559,249.54023598506674,116.97293188343377,1.0018330790951675
1560,249.54023598506674,63.02706811656623,1.0018330790951675
1561,244.06073775359067,115.37695441069776,1.0019355475144978
1562,244.06073775359067,64.62304558930224,1.0019355475144978
1563,238.77921081327113,113.7090313862744,1.0018592945973093
1564,238.77921081327113,66.2909686137256,1.0018592945973093
1565,233.70907724525313,111.9672088749963,1.0018697859839978
1566,233.70907724525313,68.0327911250037,1.0018697859839978
1567,228.86438675225173,110.149902636264,1.0020167799398252
1568,228.86438675225173,69.850097363736,1.0020167799398252
1569,224.25975057191673,108.25599571159698,1.0018319643664602
1570,224.25975057191673,71.74400428840302,1.0018319643664602
1571,219.91024850176908,106.28494428637407,1.0019996543739031
1572,219.91024850176908,73.71505571362593,1.0019996543739031
1573,215.83130572759558,104.23688899856528,1.0022609783681413
1574,215.83130572759558,75.76311100143472,1.0022609783681413
1575,212.0385369089433,102.11276754711692,1.002128691632488
1576,212.0385369089433,77.88723245288308,1.002128691632488
1577,208.54755621519348,99.91442304071425,1.0019741633221217
1578,208.54755621519348,80.08557695928575,1.0019741633221217
1579,205.37375377250797,97.64470116843296,1.0019569398251118
1580,205.37375377250797,82.35529883156704,1.0019569398251118
1581,202.5320412683624,95.30752816996826,1.0017307909670872
1582,202.5320412683624,84.69247183003174,1.0017307909670872
1583,200.0365721774047,92.90796098220893,1.001867203502559
1584,200.0365721774047,87.09203901779107,1.001867203502559
1585,197.90044503001985,90.45220110135668,1.0017864754175942
1586,197.90044503001985,89.54779889864332,1.0017864754175942
1587,196.13540104762134,87.94756484770113,1.001779191282657
1588,196.13540104762134,92.05243515229887,1.001779191282657
1589,194.75152993386237,85.40240497275589,1.0018876411989266
1590,194.75152993386237,94.59759502724411,1.0018876411989266
1591,193.75699921676738,82.8259818583188,1.0019321269570873
1592,193.75699921676738,97.1740181416812,1.0019321269570873
1593,193.157822895761,80.22828666811121,1.0019123539315695
1594,193.157822895761,99.77171333188879,1.0019123539315695
1595,192.95768399473351,77.61982326170533,1.0018679558031118
1596,192.95768399473351,102.38017673829467,1.0018679558031118
1597,193.157822895761,75.01135985529947,1.0016439344909815
1598,193.157822895761,104.98864014470053,1.0016439344909815
1599,193.75699921676735,72.41366466509183,1.001624316272093
1600,193.75699921676735,107.58633533490817,1.001624316272093
1601,194.75152993386232,69.83724155065478,1.0011199468494871
1602,194.75152993386232,110.16275844934522,1.0011199468494871
1603,196.13540104762134,67.29208167570948,1.0010857769391321
1604,196.13540104762134,112.70791832429052,1.0010857769391321
1605,197.90044503001985,64.78744542205396,1.001267044308206
1606,197.90044503001985,115.21255457794604,1.001267044308206
1607,200.03657217740465,62.331685541201715,1.0009951194655693
1608,200.03657217740465,117.66831445879828,1.0009951194655693
1609,202.53204126836238,59.93211835344237,1.0005312476446113
1610,202.53204126836238,120.06788164655762,1.0005312476446113
1611,205.37375377250794,57.59494535497769,1.000909928587252
1612,205.37375377250794,122.40505464502232,1.000909928587252
1613,208.54755621519345,55.32522348269639,1.0007808191229026
1614,208.54755621519345,124.67477651730361,1.0007808191229026
1615,212.03853690894329,53.12687897629374,1.0000719110475698
1616,212.03853690894329,126.87312102370626,1.0000719110475698
1617,215.8313057275956,51.00275752484534,0.999996365810564
1618,215.8313057275956,128.99724247515465,0.999996365810564
1619,219.91024850176908,48.954702237036564,1.0001982079998784
1620,219.91024850176908,131.04529776296343,1.0001982079998784
1621,224.25975057191675,46.98365081181367,1.0003458143459663
1622,224.25975057191675,133.01634918818633,1.0003458143459663
1623,228.86438675225168,45.08974388714663,1.0001840525747907
1624,228.86438675225168,134.91025611285338,1.0001840525747907
1625,233.7090772452531,43.27243764841434,0.9999339144299091
1626,233.7090772452531,136.72756235158568,0.9999339144299091
1627,238.77921081327108,41.530615137136245,0.9995874961593546
1628,238.77921081327108,138.46938486286376,0.9995874961593546
1629,244.06073775359062,39.862692112712885,0.999402974162291
1630,244.06073775359062,140.1373078872871,0.999402974162291
1631,249.5402359850668,38.266714639976875,0.9991899769893474
1632,249.5402359850668,141.73328536002313,0.9991899769893474
1633,255.2049539185636,36.740446716437916,0.9988805514408975
1634,255.2049539185636,143.25955328356207,0.9988805514408975
1635,261.04283384170304,35.28144717586308,0.998657421186901
1636,261.04283384170304,144.7185528241369,0.998657421186901
1637,267.04251938984413,33.88713580523964,0.9984101501845135
1638,267.04251938984413,146.11286419476036,0.9984101501845135
1639,273.19335037749545,32.5548491087977,0.998049204099915
1640,273.19335037749545,147.4451508912023,0.998049204099915
1641,279.48534789023233,31.28188647618507,0.9977122698338675
1642,279.48534789023233,148.71811352381494,0.9977122698338675
1643,285.909192133805,30.065547696796482,0.9974511037854168
1644,285.909192133805,149.93445230320353,0.9974511037854168
1645,292.4561951375339,28.903162842406235,0.9971317684927219
1646,292.4561951375339,151.09683715759377,0.9971317684927219
1647,299.11827003457836,27.79211554548712,0.9967784712836236
1648,299.11827003457836,152.20788445451288,0.9967784712836236
1649,305.8878983043822,26.72986065564362,0.9964143928717242
1650,305.8878983043822,153.27013934435638,0.9964143928717242
1651,312.7580960680357,25.713937180830143,0.9960545903419834
1652,312.7580960680357,154.28606281916984,0.9960545903419834
1653,319.72238027634336,24.74197732795932,0.9957065839205971
1654,319.72238027634336,155.25802267204068,0.9957065839205971
1655,326.77473542101814,23.81171235946239,0.9953544639550487
1656,326.77473542101814,156.18828764053762,0.9953544639550487
1657,333.9095812279417,22.920975885324584,0.9949891336755584
1658,333.9095812279417,157.0790241146754,0.9949891336755584
1659,341.1217416533283,22.067705118492203,0.994610343397224
1660,341.1217416533283,157.9322948815078,0.994610343397224
1661,348.4064153941745,21.249940537855668,0.994217861986547
1662,348.4064153941745,158.75005946214432,0.994217861986547
1663,355.7591480390539,20.46582432842775,0.9938128933349989
1664,355.7591480390539,159.53417567157226,0.9938128933349989
1665,363.17580591989685,19.7135979031341,0.9933895054169051
1666,363.17580591989685,160.2864020968659,0.9933895054169051
1667,370.65255167622547,18.991598754500924,0.9928790727125144
1668,370.65255167622547,161.00840124549907,0.9928790727125144
1669,378.1858215071856,18.298256836816535,0.9923465731881109
1670,378.1858215071856,161.70174316318347,0.9923465731881109
1671,385.7723040609191,17.632090639225325,0.9918077350175946
1672,385.7723040609191,162.36790936077466,0.9918077350175946
1673,393.4089208931506,16.991703076792213,0.9912569970142303
1674,393.4089208931506,163.00829692320778,0.9912569970142303
1675,401.0928084154508,16.375777298967943,0.9906983271832244
1676,401.0928084154508,163.62422270103207,0.9906983271832244
1677,408.82130124702593,15.783072492247486,0.99013667272009
1678,408.82130124702593,164.2169275077525,0.99013667272009
1679,416.5919168808569,15.21241973538982,0.9895934654200196
1680,416.5919168808569,164.78758026461017,0.9895934654200196
1681,424.402341574666,14.662717950672187,0.989063244983444
1682,424.402341574666,165.33728204932783,0.989063244983444
1683,432.25041737873397,14.132929982697597,0.9885279676401718
1684,432.25041737873397,165.8670700173024,0.9885279676401718
1685,440.1341302155033,13.622078826748778,0.9879829302010007
1686,440.1341302155033,166.37792117325122,0.9879829302010007
1687,448.05159892970227,13.129244021152287,0.9873798379346237
1688,448.05159892970227,166.8707559788477,0.9873798379346237
1689,456.00106523209524,12.653558212216836,0.9866413928585093
1690,456.00106523209524,167.34644178778316,0.9866413928585093
1691,463.98088446463584,12.194203895735207,0.9859236461408921
1692,463.98088446463584,167.8057961042648,0.9859236461408921
1693,471.98951711961075,11.750410335533656,0.9850837286090468
1694,471.98951711961075,168.24958966446636,0.9850837286090468
1695,480.02552105014,11.321450656911518,0.984188989410627
1696,480.02552105014,168.6785493430885,0.984188989410627
1697,488.0875443140822,10.90663911085607,0.9833781815767032
1698,488.0875443140822,169.09336088914392,0.9833781815767032
1699,496.17431859789076,10.505328503512704,0.9824419832910722
1700,496.17431859789076,169.49467149648729,0.9824419832910722
1701,504.2846531712508,10.116907784414725,0.981525157574894
1702,504.2846531712508,169.88309221558526,0.981525157574894
1703,512.4174293273541,9.740799786342787,0.9807547467608962
1704,512.4174293273541,170.2592002136572,0.9807547467608962
1705,520.5715952674486,9.376459109313478,0.980068285785328
1706,520.5715952674486,170.6235408906865,0.980068285785328
1707,528.7461613918124,9.023370141029408,0.979099030601576
1708,528.7461613918124,170.9766298589706,0.979099030601576
1709,536.9401959625428,8.68104520611171,0.9780883539173381
1710,536.9401959625428,171.31895479388828,0.9780883539173381
1711,545.1528211065672,8.349022836539929,0.9770714348821007
1712,545.1528211065672,171.65097716346008,0.9770714348821007
1713,553.3832091300218,8.026866155914396,0.975828536981854
1714,553.3832091300218,171.9731338440856,0.975828536981854
1715,561.6305791176893,7.714161370407494,0.9744025856961401
1716,561.6305791176893,172.28583862959252,0.9744025856961401
1717,569.8941937934959,7.410516359560255,0.9730237516429121
1718,569.8941937934959,172.58948364043974,0.9730237516429121
1719,578.1733566201779,7.115559360404168,0.9714705967109798
1720,578.1733566201779,172.88444063959582,0.9714705967109798
1721,586.4674091181759,6.828937738718416,0.9697586771813722
1722,586.4674091181759,173.17106226128158,0.9697586771813722
1723,594.7757283855536,6.550316841575442,0.9682886808080593
1724,594.7757283855536,173.44968315842456,0.9682886808080593
1725,603.0977248023598,6.279378925668207,0.9667485911365462
1726,603.0977248023598,173.7206210743318,0.9667485911365462
1727,611.4328399043004,6.0158221562457594,0.96509216473713
1728,611.4328399043004,173.98417784375425,0.96509216473713
1729,619.7805444119152,5.759359671811535,0.9632204683744947
1730,619.7805444119152,174.24064032818848,0.9632204683744947
1731,628.1403364026704,5.509718710048875,0.9611754656283164
1732,628.1403364026704,174.49028128995113,0.9611754656283164
1733,636.5117396144606,5.266639790743168,0.9589243074255973
1734,636.5117396144606,174.73336020925683,0.9589243074255973
1735,644.8943018700287,5.029875951750977,0.9565070429460109
1736,644.8943018700287,174.97012404824903,0.9565070429460109
1737,653.2875936127014,4.79919203434104,0.9538795852053344
1738,653.2875936127014,175.20080796565895,0.9538795852053344
1739,661.6912065446794,4.57436401448431,0.9509324740932987
1740,661.6912065446794,175.4256359855157,0.9509324740932987
1741,670.1047523598612,4.355178376910605,0.9482148118280321
1742,670.1047523598612,175.6448216230894,0.9482148118280321
1743,678.5278615638603,4.1414315289752315,0.9455855532623351
1744,678.5278615638603,175.85856847102477,0.9455855532623351
1745,686.9601823745081,3.93292925158753,0.9422634577358907
1746,686.9601823745081,176.06707074841248,0.9422634577358907
1747,695.4013796966806,3.729486184650606,0.9381375445286507
1748,695.4013796966806,176.2705138153494,0.9381375445286507
1749,703.8511341658219,3.5309253446436273,0.9337011894398646
1750,703.8511341658219,176.46907465535637,0.9337011894398646
1751,712.309141254988,3.3370776721484785,0.9296202377506085
1752,712.309141254988,176.66292232785153,0.9296202377506085
1753,720.7751104406703,3.1477816072810514,0.9255168732444845
1754,720.7751104406703,176.85221839271895,0.9255168732444845
1755,729.2487644230466,2.9628826911316963,0.9199553756705495
1756,729.2487644230466,177.0371173088683,0.9199553756705495
1757,737.7298383966564,2.782233191462229,0.913976224270307
1758,737.7298383966564,177.21776680853776,0.913976224270307
1759,746.2180793678288,2.6056917510226145,0.907770820430817
1760,746.2180793678288,177.39430824897738,0.907770820430817
1761,754.713245515476,2.4331230569806617,0.9009244768674888
1762,754.713245515476,177.56687694301934,0.9009244768674888
1763,763.2151055921473,2.264397530050556,0.8929321477793026
1764,763.2151055921473,177.73560246994944,0.8929321477793026
1765,771.7234383624744,2.0993910320276594,0.885775699112535
1766,771.7234383624744,177.90060896797235,0.885775699112535
1767,780.2380320763682,1.9379845905040967,0.8762899885130017
1768,780.2380320763682,178.0620154094959,0.8762899885130017
1769,788.7586839745384,1.780064139651728,0.8645875318134959
1770,788.7586839745384,178.21993586034827,0.8645875318134959
1771,797.2851998240811,1.6255202760198635,0.8531222420883776
1772,797.2851998240811,178.37447972398013,0.8531222420883776
1773,805.8173934820729,1.474248028375496,0.8424952930032056
1774,805.8173934820729,178.52575197162452,0.8424952930032056
1775,814.355086485248,1.3261466406885682,0.8285152297994094
1776,814.355086485248,178.67385335931144,0.8285152297994094
1777,822.8981076639973,1.1811193674144138,0.8123376296293124
1778,822.8981076639973,178.81888063258558,0.8123376296293124
1779,831.4462927790448,1.039073280295723,0.7936145411246813
1780,831.4462927790448,178.96092671970428,0.7936145411246813
1781,839.9994841792962,0.8999190859583055,0.7738200108761164
1782,839.9994841792962,179.10008091404168,0.7738200108761164
1783,848.557530479453,0.7635709536163686,0.7528288093725187
1784,848.557530479453,179.23642904638362,0.7528288093725187
