,theta,radius,value
705,69.51268607103593,415.8582087926117,1.0078059921994196
706,69.51268607103593,466.25667218328374,1.0097150304255442
707,69.51268607103593,507.4591819326994,1.0116691433303189
708,69.51268607103593,542.812521975005,1.0134969211748586
709,69.51268607103593,574.0468934528201,1.0151179315668009
710,69.51268607103593,602.1916383187784,1.0168742564417736
711,69.51268607103593,627.9160678059109,1.018441921409991
712,69.51268607103593,651.6832322817402,1.0201231932442842
713,69.51268607103593,673.8285563461598,1.0216835457409275
714,69.51268607103593,694.6038091737228,1.0231187761721008
715,69.51268607103593,714.2034059782127,1.024815480645938
716,69.51268607103593,732.780995255785,1.0257728913106716
717,69.51268607103593,750.460376368557,1.0275980804762566
718,69.51268607103593,767.3429435915259,1.0292333602296666
719,69.51268607103593,783.5129146999749,1.030765556615802
720,69.51268607103593,799.0410976843807,1.032160438693842
721,69.51268607103593,813.9876643749715,1.0339968585406518
722,69.51268607103593,828.4042322099767,1.0353683157350964
723,69.51268607103593,842.3354532536378,1.0369313946367862
724,69.51268607103593,855.8202453641381,1.0388130795600083
725,69.51268607103593,868.8927589341354,1.0409791339325913
726,69.51268607103593,881.5831451779695,1.0432574349633328
727,69.51268607103593,893.9181733794843,1.045625557913771
728,66.4218226548323,0.0,1.0
729,66.4218226548323,153.89783520090268,1.0006441010570837
730,66.4218226548323,347.79695730377216,1.004732026661979
731,66.4218226548323,415.8582087926117,1.0073157968297566
732,66.4218226548323,466.25667218328374,1.0091408630744723
733,66.4218226548323,507.4591819326994,1.0108871952436318
734,66.4218226548323,542.812521975005,1.0128749296564785
735,66.4218226548323,574.0468934528201,1.0143661420535846
736,66.4218226548323,602.1916383187784,1.016071822339962
737,66.4218226548323,627.9160678059109,1.017549367141718
738,66.4218226548323,651.6832322817402,1.0192777082245323
739,66.4218226548323,673.8285563461598,1.020426731154574
740,66.4218226548323,694.6038091737228,1.0218190939031417
741,66.4218226548323,714.2034059782127,1.0231225778957487
742,66.4218226548323,732.780995255785,1.0248596105719567
743,66.4218226548323,750.460376368557,1.0261737718163928
744,66.4218226548323,767.3429435915259,1.027580389409626
745,66.4218226548323,783.5129146999749,1.0295418030558314
746,66.4218226548323,799.0410976843807,1.0305081124859423
747,66.4218226548323,813.9876643749715,1.0323492699708199
748,66.4218226548323,828.4042322099767,1.0340233025739198
749,66.4218226548323,842.3354532536378,1.035313659315488
750,66.4218226548323,855.8202453641381,1.0372283936402547
751,66.4218226548323,868.8927589341354,1.0392303713512474
752,66.4218226548323,881.5831451779695,1.041315499795998
753,66.4218226548323,893.9181733794843,1.0443080484652871
754,63.25631712863342,0.0,1.0
755,63.25631712863342,153.89783520090268,1.0004876095121678
756,63.25631712863342,347.79695730377216,1.004210141616968
757,63.25631712863342,415.8582087926117,1.0064404506388454
758,63.25631712863342,466.25667218328374,1.0083491801331708
759,63.25631712863342,507.4591819326994,1.0101736097959102
760,63.25631712863342,542.812521975005,1.0116356431186961
761,63.25631712863342,574.0468934528201,1.0131669851189387
762,63.25631712863342,602.1916383187784,1.014775001747167
763,63.25631712863342,627.9160678059109,1.016377514709779
764,63.25631712863342,651.6832322817402,1.0175291587761905
765,63.25631712863342,673.8285563461598,1.0192297467732978
766,63.25631712863342,694.6038091737228,1.0206788605162438
767,63.25631712863342,714.2034059782127,1.0217694354614517
768,63.25631712863342,732.780995255785,1.023136962079524
769,63.25631712863342,750.460376368557,1.0249818649077915
770,63.25631712863342,767.3429435915259,1.0262914680931994
771,63.25631712863342,783.5129146999749,1.027783910755155
772,63.25631712863342,799.0410976843807,1.0289236271302526
773,63.25631712863342,813.9876643749715,1.0301010811217166
774,63.25631712863342,828.4042322099767,1.031676328706723
775,63.25631712863342,842.3354532536378,1.0331713717439535
776,63.25631712863342,855.8202453641381,1.0345002613508187
777,63.25631712863342,868.8927589341354,1.035621045030444
778,63.25631712863342,881.5831451779695,1.0374356880757722
779,63.25631712863342,893.9181733794843,1.0384647922515327
780,60.00000102348968,0.0,1.0
781,60.00000102348968,153.89783520090268,1.0003024583059261
782,60.00000102348968,347.79695730377216,1.0038670909875504
783,60.00000102348968,415.8582087926117,1.0055809958603654
784,60.00000102348968,466.25667218328374,1.007704065304918
785,60.00000102348968,507.4591819326994,1.009008725709307
786,60.00000102348968,542.812521975005,1.0105771696081214
787,60.00000102348968,574.0468934528201,1.0121902964432756
788,60.00000102348968,602.1916383187784,1.0135119309163427
789,60.00000102348968,627.9160678059109,1.0150245178638344
790,60.00000102348968,651.6832322817402,1.0163296657764536
791,60.00000102348968,673.8285563461598,1.017647110455995
792,60.00000102348968,694.6038091737228,1.0194905296712238
793,60.00000102348968,714.2034059782127,1.0204193540220023
794,60.00000102348968,732.780995255785,1.0215933453654265
795,60.00000102348968,750.460376368557,1.0229863126279723
796,60.00000102348968,767.3429435915259,1.0246819541185916
797,60.00000102348968,783.5129146999749,1.0258931512789278
798,60.00000102348968,799.0410976843807,1.0273213627831093
799,60.00000102348968,813.9876643749715,1.0287959240260616
800,60.00000102348968,828.4042322099767,1.0302066832500951
801,60.00000102348968,842.3354532536378,1.031734679545863
802,60.00000102348968,855.8202453641381,1.0330325186536362
803,60.00000102348968,868.8927589341354,1.0344141439015462
804,60.00000102348968,881.5831451779695,1.0363184721352985
805,60.00000102348968,893.9181733794843,1.0378602653655022
806,56.63298799682287,0.0,1.0
807,56.63298799682287,153.89783520090268,1.0002892599117907
808,56.63298799682287,347.79695730377216,1.0031133670228096
809,56.63298799682287,415.8582087926117,1.0046477567243148
810,56.63298799682287,466.25667218328374,1.0063566954341747
811,56.63298799682287,507.4591819326994,1.0077760201828214
812,56.63298799682287,542.812521975005,1.0093856986790042
813,56.63298799682287,574.0468934528201,1.0106796776194742
814,56.63298799682287,602.1916383187784,1.0121045844305743
815,56.63298799682287,627.9160678059109,1.013434051435533
816,56.63298799682287,651.6832322817402,1.014705216553907
817,56.63298799682287,673.8285563461598,1.016174618020729
818,56.63298799682287,694.6038091737228,1.0173739555868224
819,56.63298799682287,714.2034059782127,1.018827685635372
820,56.63298799682287,732.780995255785,1.0199159290214472
821,56.63298799682287,750.460376368557,1.021681670045379
822,56.63298799682287,767.3429435915259,1.0226924809313405
823,56.63298799682287,783.5129146999749,1.0240602956617997
824,56.63298799682287,799.0410976843807,1.0256373484875734
825,56.63298799682287,813.9876643749715,1.0268854641201701
826,56.63298799682287,828.4042322099767,1.0286076562595279
827,56.63298799682287,842.3354532536378,1.0303907310936922
828,56.63298799682287,855.8202453641381,1.0321050869482797
829,56.63298799682287,868.8927589341354,1.0342084512143805
830,56.63298799682287,881.5831451779695,1.0365247617612658
831,56.63298799682287,893.9181733794843,1.0391296341610101
832,53.13010326045782,0.0,1.0
833,53.13010326045782,153.89783520090268,0.9999042765371418
834,53.13010326045782,347.79695730377216,1.0022870629546248
835,53.13010326045782,415.8582087926117,1.0040846338919416
836,53.13010326045782,466.25667218328374,1.005174483266543
837,53.13010326045782,507.4591819326994,1.0068663678493899
838,53.13010326045782,542.812521975005,1.007964345241857
839,53.13010326045782,574.0468934528201,1.0090622853061337
840,53.13010326045782,602.1916383187784,1.0105303713634213
841,53.13010326045782,627.9160678059109,1.0117736789640481
842,53.13010326045782,651.6832322817402,1.012765527640309
843,53.13010326045782,673.8285563461598,1.0141636819338786
844,53.13010326045782,694.6038091737228,1.0155320032284714
845,53.13010326045782,714.2034059782127,1.0167547510750234
846,53.13010326045782,732.780995255785,1.0182355285722788
847,53.13010326045782,750.460376368557,1.0192246114745387
848,53.13010326045782,767.3429435915259,1.021003994165055
849,53.13010326045782,783.5129146999749,1.0218790187953573
850,53.13010326045782,799.0410976843807,1.023354376028588
851,53.13010326045782,813.9876643749715,1.0251643877473144
852,53.13010326045782,828.4042322099767,1.0262999952037297
853,53.13010326045782,842.3354532536378,1.0282023481581941
854,53.13010326045782,855.8202453641381,1.030076613839955
855,53.13010326045782,868.8927589341354,1.0322335675122112
856,53.13010326045782,881.5831451779695,1.0351143787262822
857,53.13010326045782,893.9181733794843,1.0379488109193824
858,49.4583989701648,0.0,1.0
859,49.4583989701648,153.89783520090268,0.9998175776831986
860,49.4583989701648,347.79695730377216,1.0017492866039819
861,49.4583989701648,415.8582087926117,1.0026275749137357
862,49.4583989701648,466.25667218328374,1.0035091198162196
863,49.4583989701648,507.4591819326994,1.0051328058322542
864,49.4583989701648,542.812521975005,1.0060414011955803
865,49.4583989701648,574.0468934528201,1.0069510764126395
866,49.4583989701648,602.1916383187784,1.0081683564139372
867,49.4583989701648,627.9160678059109,1.0094631371902534
868,49.4583989701648,651.6832322817402,1.0106241627050134
869,49.4583989701648,673.8285563461598,1.0117278716343177
870,49.4583989701648,694.6038091737228,1.013305616931788
871,49.4583989701648,714.2034059782127,1.0141423924914168
872,49.4583989701648,732.780995255785,1.0155132276559387
873,49.4583989701648,750.460376368557,1.0168290083985347
874,49.4583989701648,767.3429435915259,1.0177642618228873
875,49.4583989701648,783.5129146999749,1.0194833991431997
876,49.4583989701648,799.0410976843807,1.0206443090968347
877,49.4583989701648,813.9876643749715,1.0221558843440008
878,49.4583989701648,828.4042322099767,1.0234249461744511
879,49.4583989701648,842.3354532536378,1.024758594759919
880,49.4583989701648,855.8202453641381,1.0260683074097439
881,49.4583989701648,868.8927589341354,1.027460689617044
882,49.4583989701648,881.5831451779695,1.0286756744689036
883,49.4583989701648,893.9181733794843,1.0300252733624269
884,45.572996776585796,0.0,1.0
885,45.572996776585796,153.89783520090268,0.9994660681384855
886,45.572996776585796,347.79695730377216,1.0006161083032226
887,45.572996776585796,415.8582087926117,1.0013935051707223
888,45.572996776585796,466.25667218328374,1.002235766276173
889,45.572996776585796,507.4591819326994,1.0030663118081895
890,45.572996776585796,542.812521975005,1.0039210381531545
891,45.572996776585796,574.0468934528201,1.0049185729213328
892,45.572996776585796,602.1916383187784,1.0059359500810618
893,45.572996776585796,627.9160678059109,1.0071060286628821
894,45.572996776585796,651.6832322817402,1.008345221072489
895,45.572996776585796,673.8285563461598,1.0091913783457012
896,45.572996776585796,694.6038091737228,1.010403528204603
897,45.572996776585796,714.2034059782127,1.0113120474735602
898,45.572996776585796,732.780995255785,1.012871329567225
899,45.572996776585796,750.460376368557,1.0136986591034631
900,45.572996776585796,767.3429435915259,1.0147117914167878
901,45.572996776585796,783.5129146999749,1.0157806092204262
902,45.572996776585796,799.0410976843807,1.0169802399545351
903,45.572996776585796,813.9876643749715,1.0183446941971304
904,45.572996776585796,828.4042322099767,1.0195053621396286
905,45.572996776585796,842.3354532536378,1.0210983086428014
906,45.572996776585796,855.8202453641381,1.0224371393225822
907,45.572996776585796,868.8927589341354,1.0236541314026708
908,45.572996776585796,881.5831451779695,1.0256331927137443
909,45.572996776585796,893.9181733794843,1.0277541237007144
910,41.40962281564288,0.0,1.0
911,41.40962281564288,153.89783520090268,0.9991492227322253
912,41.40962281564288,347.79695730377216,0.9995783595296439
913,41.40962281564288,415.8582087926117,1.0000195302656025
914,41.40962281564288,466.25667218328374,1.0003729268290624
915,41.40962281564288,507.4591819326994,1.0007914890412457
916,41.40962281564288,542.812521975005,1.0015760829532183
917,41.40962281564288,574.0468934528201,1.002387885933363
918,41.40962281564288,602.1916383187784,1.0031297004097832
919,41.40962281564288,627.9160678059109,1.0037817732836645
920,41.40962281564288,651.6832322817402,1.0051745744122318
921,41.40962281564288,673.8285563461598,1.0059548710789965
922,41.40962281564288,694.6038091737228,1.0069405079604137
923,41.40962281564288,714.2034059782127,1.007929423946337
924,41.40962281564288,732.780995255785,1.0088644445548327
925,41.40962281564288,750.460376368557,1.0100666740524356
926,41.40962281564288,767.3429435915259,1.0110023105816979
927,41.40962281564288,783.5129146999749,1.0125061726897067
928,41.40962281564288,799.0410976843807,1.0135488900161242
929,41.40962281564288,813.9876643749715,1.0150431824086208
930,41.40962281564288,828.4042322099767,1.0163895294715783
931,41.40962281564288,842.3354532536378,1.0175120902452457
932,41.40962281564288,855.8202453641381,1.0194987098455934
933,41.40962281564288,868.8927589341354,1.0209125974888276
934,41.40962281564288,881.5831451779695,1.0231919050762943
935,41.40962281564288,893.9181733794843,1.0255758796852485
936,36.86989827477667,0.0,1.0
937,36.86989827477667,153.89783520090268,0.9993879873570711
938,36.86989827477667,347.79695730377216,0.9984234989556477
939,36.86989827477667,415.8582087926117,0.9980875040473988
940,36.86989827477667,466.25667218328374,0.9980348603448422
941,36.86989827477667,507.4591819326994,0.9983214587002083
942,36.86989827477667,542.812521975005,0.9984237081245874
943,36.86989827477667,574.0468934528201,0.9990839781043332
944,36.86989827477667,602.1916383187784,0.9993381711663776
945,36.86989827477667,627.9160678059109,1.0002930309220512
946,36.86989827477667,651.6832322817402,1.0009870890437131
947,36.86989827477667,673.8285563461598,1.00150137015712
948,36.86989827477667,694.6038091737228,1.0025044742852665
949,36.86989827477667,714.2034059782127,1.0034284286384583
950,36.86989827477667,732.780995255785,1.0045925127636974
951,36.86989827477667,750.460376368557,1.005425026309841
952,36.86989827477667,767.3429435915259,1.0069596437428083
953,36.86989827477667,783.5129146999749,1.0074959564360024
954,36.86989827477667,799.0410976843807,1.008761365444508
955,36.86989827477667,813.9876643749715,1.0099648630499507
956,36.86989827477667,828.4042322099767,1.011189945493954
957,36.86989827477667,842.3354532536378,1.0125269008903108
958,36.86989827477667,855.8202453641381,1.0139690698268213
959,36.86989827477667,868.8927589341354,1.0153403063524988
960,36.86989827477667,881.5831451779695,1.0168316760158496
961,36.86989827477667,893.9181733794843,1.0190959810077345
962,31.788331159302075,0.0,1.0
963,31.788331159302075,153.89783520090268,0.9992219237917621
964,31.788331159302075,347.79695730377216,0.9970731623343803
965,31.788331159302075,415.8582087926117,0.9962861103094898
966,31.788331159302075,466.25667218328374,0.9955522738014393
967,31.788331159302075,507.4591819326994,0.9949396032195512
968,31.788331159302075,542.812521975005,0.9948462976228096
969,31.788331159302075,574.0468934528201,0.9947798825916168
970,31.788331159302075,602.1916383187784,0.9950404735027903
971,31.788331159302075,627.9160678059109,0.9949893423030967
972,31.788331159302075,651.6832322817402,0.9954375992357516
973,31.788331159302075,673.8285563461598,0.9961760181207846
974,31.788331159302075,694.6038091737228,0.9967524291359938
975,31.788331159302075,714.2034059782127,0.9976752038770296
976,31.788331159302075,732.780995255785,0.9984109284485571
977,31.788331159302075,750.460376368557,0.9994162537768655
978,31.788331159302075,767.3429435915259,1.0005209944019362
979,31.788331159302075,783.5129146999749,1.0014726322792176
980,31.788331159302075,799.0410976843807,1.0030752502857785
981,31.788331159302075,813.9876643749715,1.0041212414506815
982,31.788331159302075,828.4042322099767,1.005514035908532
983,31.788331159302075,842.3354532536378,1.0071091243562622
984,31.788331159302075,855.8202453641381,1.0088969020931686
985,31.788331159302075,868.8927589341354,1.0105960604987672
986,31.788331159302075,881.5831451779695,1.0129513409539028
987,31.788331159302075,893.9181733794843,1.015660784396579
988,25.84193320398297,0.0,1.0
989,25.84193320398297,153.89783520090268,0.9986246834889888
990,25.84193320398297,347.79695730377216,0.9954032156802759
991,25.84193320398297,415.8582087926117,0.9940325927016657
992,25.84193320398297,466.25667218328374,0.9924920678493134
993,25.84193320398297,507.4591819326994,0.9914302400012833
994,25.84193320398297,542.812521975005,0.9895452179782147
995,25.84193320398297,574.0468934528201,0.9889570892605658
996,25.84193320398297,602.1916383187784,0.9884977435436643
997,25.84193320398297,627.9160678059109,0.9881942036149647
998,25.84193320398297,651.6832322817402,0.9880216147958897
999,25.84193320398297,673.8285563461598,0.9880109951653228
1000,25.84193320398297,694.6038091737228,0.9882148276464238
1001,25.84193320398297,714.2034059782127,0.988806944872087
1002,25.84193320398297,732.780995255785,0.9891525871918764
1003,25.84193320398297,750.460376368557,0.9897116600894341
1004,25.84193320398297,767.3429435915259,0.9906329542686613
1005,25.84193320398297,783.5129146999749,0.991786726625427
1006,25.84193320398297,799.0410976843807,0.9930589675989422
1007,25.84193320398297,813.9876643749715,0.9941603681007172
1008,25.84193320398297,828.4042322099767,0.9959789274550219
1009,25.84193320398297,842.3354532536378,0.9979698048014908
1010,25.84193320398297,855.8202453641381,0.9999829976673146
1011,25.84193320398297,868.8927589341354,1.001899102403253
1012,25.84193320398297,881.5831451779695,1.0047085565644231
1013,25.84193320398297,893.9181733794843,1.007708975215077
1014,18.19487264913781,0.0,1.0
1015,18.19487264913781,153.89783520090268,0.9984326890486803
1016,18.19487264913781,347.79695730377216,0.9938425228365726
1017,18.19487264913781,415.8582087926117,0.9905263422648528
1018,18.19487264913781,466.25667218328374,0.9885051542864176
1019,18.19487264913781,507.4591819326994,0.9854243575712546
1020,18.19487264913781,542.812521975005,0.9833790218889406
1021,18.19487264913781,574.0468934528201,0.9813344603194966
1022,18.19487264913781,602.1916383187784,0.9792666157020488
1023,18.19487264913781,627.9160678059109,0.9770215196732603
1024,18.19487264913781,651.6832322817402,0.9747745181588114
1025,18.19487264913781,673.8285563461598,0.9733274831866988
1026,18.19487264913781,694.6038091737228,0.971929866913131
1027,18.19487264913781,714.2034059782127,0.9710337822638132
1028,18.19487264913781,732.780995255785,0.9697959273663048
1029,18.19487264913781,750.460376368557,0.9691002242414906
1030,18.19487264913781,767.3429435915259,0.9686151914828969
1031,18.19487264913781,783.5129146999749,0.9683735552431737
1032,18.19487264913781,799.0410976843807,0.9686686646751159
1033,18.19487264913781,813.9876643749715,0.9695894728078659
1034,18.19487264913781,828.4042322099767,0.9703520418165134
1035,18.19487264913781,842.3354532536378,0.9717461274318
1036,18.19487264913781,855.8202453641381,0.9738787548357957
1037,18.19487264913781,868.8927589341354,0.9760856770501436
1038,18.19487264913781,881.5831451779695,0.9787044897407263
1039,18.19487264913781,893.9181733794843,0.9833771592047341
1040,0.0,0.0,1.0
1041,0.0,153.89783520090268,0.9983054091067388
1042,0.0,347.79695730377216,0.9918286280349932
1043,0.0,415.8582087926117,0.9873209456091414
1044,0.0,466.25667218328374,0.982577476004116
1045,0.0,507.4591819326994,0.9777677894322115
1046,0.0,542.812521975005,0.9730566357664396
1047,0.0,574.0468934528201,0.9672268647955062
1048,0.0,602.1916383187784,0.9615557249793515
1049,0.0,627.9160678059109,0.9549328843759356
1050,0.0,651.6832322817402,0.9472528603941005
1051,0.0,673.8285563461598,0.9385790377259994
1052,0.0,694.6038091737228,0.9291417884968259
1053,0.0,714.2034059782127,0.9180724931334964
1054,0.0,732.780995255785,0.9065770465630916
1055,0.0,750.460376368557,0.8916568049938509
1056,0.0,767.3429435915259,0.8759114416146232
1057,0.0,783.5129146999749,0.8580353775627031
1058,0.0,799.0410976843807,0.8362085064190719
1059,0.0,813.9876643749715,0.8133829600497446
1060,0.0,828.4042322099767,0.7852425274110385
1061,0.0,842.3354532536378,0.7538055058425932
1062,0.0,855.8202453641381,0.7198351809253306
1063,0.0,868.8927589341354,0.6810544113922593
1064,0.0,881.5831451779695,0.6383275760569195
1065,0.0,893.9181733794843,0.5965905472719786
